numero;fibonacci;Fib+1;fib+1-1
348;3865462327928464200000000000000000000000000000000000000000000000000000000,000000;3865462327928464200000000000000000000000000000000000000000000000000000000,000000;0,000000
349;6254449428820547100000000000000000000000000000000000000000000000000000000,000000;6254449428820547100000000000000000000000000000000000000000000000000000000,000000;0,000000
350;10119911756749011000000000000000000000000000000000000000000000000000000000,000000;10119911756749011000000000000000000000000000000000000000000000000000000000,000000;0,000000
351;16374361185569559000000000000000000000000000000000000000000000000000000000,000000;16374361185569559000000000000000000000000000000000000000000000000000000000,000000;0,000000
352;26494272942318570000000000000000000000000000000000000000000000000000000000,000000;26494272942318570000000000000000000000000000000000000000000000000000000000,000000;0,000000
353;42868634127888125000000000000000000000000000000000000000000000000000000000,000000;42868634127888125000000000000000000000000000000000000000000000000000000000,000000;0,000000
354;69362907070206701000000000000000000000000000000000000000000000000000000000,000000;69362907070206701000000000000000000000000000000000000000000000000000000000,000000;0,000000
355;112231541198094830000000000000000000000000000000000000000000000000000000000,000000;112231541198094830000000000000000000000000000000000000000000000000000000000,000000;0,000000
356;181594448268301530000000000000000000000000000000000000000000000000000000000,000000;181594448268301530000000000000000000000000000000000000000000000000000000000,000000;0,000000
357;293825989466396330000000000000000000000000000000000000000000000000000000000,000000;293825989466396330000000000000000000000000000000000000000000000000000000000,000000;0,000000
358;475420437734697830000000000000000000000000000000000000000000000000000000000,000000;475420437734697830000000000000000000000000000000000000000000000000000000000,000000;0,000000
359;769246427201094160000000000000000000000000000000000000000000000000000000000,000000;769246427201094160000000000000000000000000000000000000000000000000000000000,000000;0,000000
360;1244666864935792000000000000000000000000000000000000000000000000000000000000,000000;1244666864935792000000000000000000000000000000000000000000000000000000000000,000000;0,000000
361;2013913292136886000000000000000000000000000000000000000000000000000000000000,000000;2013913292136886000000000000000000000000000000000000000000000000000000000000,000000;0,000000
362;3258580157072678100000000000000000000000000000000000000000000000000000000000,000000;3258580157072678100000000000000000000000000000000000000000000000000000000000,000000;0,000000
363;5272493449209564100000000000000000000000000000000000000000000000000000000000,000000;5272493449209564100000000000000000000000000000000000000000000000000000000000,000000;0,000000
364;8531073606282242300000000000000000000000000000000000000000000000000000000000,000000;8531073606282242300000000000000000000000000000000000000000000000000000000000,000000;0,000000
365;13803567055491806000000000000000000000000000000000000000000000000000000000000,000000;13803567055491806000000000000000000000000000000000000000000000000000000000000,000000;0,000000
366;22334640661774048000000000000000000000000000000000000000000000000000000000000,000000;22334640661774048000000000000000000000000000000000000000000000000000000000000,000000;0,000000
367;36138207717265850000000000000000000000000000000000000000000000000000000000000,000000;36138207717265850000000000000000000000000000000000000000000000000000000000000,000000;0,000000
368;58472848379039895000000000000000000000000000000000000000000000000000000000000,000000;58472848379039895000000000000000000000000000000000000000000000000000000000000,000000;0,000000
369;94611056096305745000000000000000000000000000000000000000000000000000000000000,000000;94611056096305745000000000000000000000000000000000000000000000000000000000000,000000;0,000000
370;153083904475345640000000000000000000000000000000000000000000000000000000000000,000000;153083904475345640000000000000000000000000000000000000000000000000000000000000,000000;0,000000
371;247694960571651380000000000000000000000000000000000000000000000000000000000000,000000;247694960571651380000000000000000000000000000000000000000000000000000000000000,000000;0,000000
372;400778865046997050000000000000000000000000000000000000000000000000000000000000,000000;400778865046997050000000000000000000000000000000000000000000000000000000000000,000000;0,000000
373;648473825618648430000000000000000000000000000000000000000000000000000000000000,000000;648473825618648430000000000000000000000000000000000000000000000000000000000000,000000;0,000000
374;1049252690665645500000000000000000000000000000000000000000000000000000000000000,000000;1049252690665645500000000000000000000000000000000000000000000000000000000000000,000000;0,000000
375;1697726516284293900000000000000000000000000000000000000000000000000000000000000,000000;1697726516284293900000000000000000000000000000000000000000000000000000000000000,000000;0,000000
376;2746979206949939400000000000000000000000000000000000000000000000000000000000000,000000;2746979206949939400000000000000000000000000000000000000000000000000000000000000,000000;0,000000
377;4444705723234233700000000000000000000000000000000000000000000000000000000000000,000000;4444705723234233700000000000000000000000000000000000000000000000000000000000000,000000;0,000000
378;7191684930184172700000000000000000000000000000000000000000000000000000000000000,000000;7191684930184172700000000000000000000000000000000000000000000000000000000000000,000000;0,000000
379;11636390653418406000000000000000000000000000000000000000000000000000000000000000,000000;11636390653418406000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
380;18828075583602579000000000000000000000000000000000000000000000000000000000000000,000000;18828075583602579000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
381;30464466237020987000000000000000000000000000000000000000000000000000000000000000,000000;30464466237020987000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
382;49292541820623566000000000000000000000000000000000000000000000000000000000000000,000000;49292541820623566000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
383;79757008057644554000000000000000000000000000000000000000000000000000000000000000,000000;79757008057644554000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
384;129049549878268110000000000000000000000000000000000000000000000000000000000000000,000000;129049549878268110000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
385;208806557935912660000000000000000000000000000000000000000000000000000000000000000,000000;208806557935912660000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
386;337856107814180770000000000000000000000000000000000000000000000000000000000000000,000000;337856107814180770000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
387;546662665750093430000000000000000000000000000000000000000000000000000000000000000,000000;546662665750093430000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
388;884518773564274200000000000000000000000000000000000000000000000000000000000000000,000000;884518773564274200000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
389;1431181439314367600000000000000000000000000000000000000000000000000000000000000000,000000;1431181439314367600000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
390;2315700212878641900000000000000000000000000000000000000000000000000000000000000000,000000;2315700212878641900000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
391;3746881652193009800000000000000000000000000000000000000000000000000000000000000000,000000;3746881652193009800000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
392;6062581865071651300000000000000000000000000000000000000000000000000000000000000000,000000;6062581865071651300000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
393;9809463517264661900000000000000000000000000000000000000000000000000000000000000000,000000;9809463517264661900000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
394;15872045382336313000000000000000000000000000000000000000000000000000000000000000000,000000;15872045382336313000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
395;25681508899600975000000000000000000000000000000000000000000000000000000000000000000,000000;25681508899600975000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
396;41553554281937288000000000000000000000000000000000000000000000000000000000000000000,000000;41553554281937288000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
397;67235063181538260000000000000000000000000000000000000000000000000000000000000000000,000000;67235063181538260000000000000000000000000000000000000000000000000000000000000000000,000000;0,000000
